platform,platform_id,name,country,rating,students,sessions,youtube_url,is_pro,prospect_score,profile_url,headline
"italki","3666433","Alexander","GB","5","1339","12934","https://www.youtube.com/watch?v=0_rkfarXrEo","false","90","https://www.italki.com/en/teacher/3666433",""
"italki","7239847","Matthew","US","5","977","11459","https://www.youtube.com/watch?v=yLAUBhv8lKc","false","90","https://www.italki.com/en/teacher/7239847","American English Teacher with 15 Years’ Experience | Conversation & Exam Preparation"
"italki","24012382","Alexander","CO","5","227","2662","https://www.youtube.com/watch?v=6zWssDTI_cU","true","90","https://www.italki.com/en/teacher/24012382","Professeur de français certifié DELF et DALF."
"italki","8823086","Giada","IT","5","697","5375","https://www.youtube.com/watch?v=PCHCEgoq-WM","false","90","https://www.italki.com/en/teacher/8823086","HOLDING A MASTER DEGREE IN TEACHING ITALIAN TO FOREIGNERS | 5000+ lessons"
"italki","6834127","Caroline","ZA","4.9","971","7578","https://www.youtube.com/watch?v=VnEiYTyWW30","false","90","https://www.italki.com/en/teacher/6834127","TEFL certified teacher to help you in a way that works for you."
"italki","10643667","태원샘","KR","5","446","4090","https://www.youtube.com/watch?v=qn7lyNFBjF4","true","90","https://www.italki.com/en/teacher/10643667","💥🌿Your Journey to Korean Fluency, Naturally🌿💥"
"italki","8893329","Jaime","CO","5","1185","16300","https://www.youtube.com/watch?v=UnzEohvb8PI","false","90","https://www.italki.com/en/teacher/8893329",""
"italki","6382719","Mahmood Salem","SY","5","1221","13123","https://www.youtube.com/watch?v=BV6_jSh0amo","false","90","https://www.italki.com/en/teacher/6382719","Do you want to speak a better Arabic? Book a package and get an extra FREE lesson!"
"italki","6236848","Anja","DE","5","1454","9036","https://www.youtube.com/watch?v=efj-TL7hFvc","false","90","https://www.italki.com/en/teacher/6236848",""
"italki","8181359","Eduardo","MX","5","353","3634","https://www.youtube.com/watch?v=NU0P2iu8rGo","true","90","https://www.italki.com/en/teacher/8181359","Certified Spanish Teacher. I adapt to your level, needs, and preferences."
"italki","8156588","Iméne Bel (A2- C2)","DZ","5","1250","13004","https://www.youtube.com/watch?v=Et-_Ag8U-bU","false","90","https://www.italki.com/en/teacher/8156588","★Enseignante à l'université depuis 2017 et sur Italki ""Water your FRENCH, LOVE it and it will BLOOM♥"
"italki","2714186","Michael Fitz (UK)","GB","5","374","2959","https://www.youtube.com/watch?v=EW1LYltGHsA","true","90","https://www.italki.com/en/teacher/2714186","Discussion topic lessons for adults delivered by a CELTA-qualified teacher. IELTS available."
"italki","4896086","Marie-France Deniaud","FR","5","171","2847","https://www.youtube.com/watch?v=jcJ3CblJm9E","true","90","https://www.italki.com/en/teacher/4896086",""
"italki","7956756","Tetiana","UA","5","224","3887","https://www.youtube.com/watch?v=KpiY-iWC3bA","true","90","https://www.italki.com/en/teacher/7956756","Certified Ukranian teacher with over 14 years of teaching experience"
"italki","11665993","Hannah April","PH","5","512","6303","https://www.youtube.com/watch?v=MLKH1igutK0","false","90","https://www.italki.com/en/teacher/11665993","Licensed Professional, Certified TEFL teacher, Masters Degree Holder with over 6 years of experience"
"italki","3893086","Marcos Zayan Tibau","BR","5","182","2601","https://www.youtube.com/watch?v=U-o4_iDoZmw","true","90","https://www.italki.com/en/teacher/3893086",""
"italki","23008815","리미 Rimee","KR","5","193","1182","https://www.youtube.com/watch?v=dpcT_BDx9_8","true","90","https://www.italki.com/en/teacher/23008815","Hello! I'm 리미RIMEE🥰, here to make learning Korean fun and easy.🤓 Let's enjoy studying together😄"
"italki","6039523","Xavery Mpombo","TZ","5","237","2724","https://www.youtube.com/watch?v=_X0T62Lhf7Y","true","90","https://www.italki.com/en/teacher/6039523","I’m that bubbly, experienced native Swahili teacher who helps you actually speak the language!"
"italki","1463869","Ksana","RU","5","398","4410","https://www.youtube.com/watch?v=ozEaMmDOGbU","true","90","https://www.italki.com/en/teacher/1463869","Профессионально тяну вас за язык :) Русский как иностранный для B1 - C1."
"italki","12707308","Ayaki","JP","5","109","2040","https://www.youtube.com/watch?v=zaW58I1OeMg","true","90","https://www.italki.com/en/teacher/12707308","Highly Qualified Professional Japanese Language Teacher for Children & Adults"
"italki","4587719","Candy","CN","5","149","2069","https://www.youtube.com/watch?v=ukCkIIXK1iY","true","90","https://www.italki.com/en/teacher/4587719","9+experience; non-traditional and fun teaching; passionate & interactive; real-life application"
"italki","8553024","Jason wan(kid&adult)","CN","5","126","2371","https://www.youtube.com/watch?v=cUsITKcS5hs","true","90","https://www.italki.com/en/teacher/8553024","🔥Group lesson🔥CTCSOL+TESOL+IPA+Elementary school teacher certificate+ 8 years of experience."
"italki","4079651","Alessandra","IT","5","1639","21860","https://www.youtube.com/watch?v=0lXaYIhDa1A","false","90","https://www.italki.com/en/teacher/4079651",""
"italki","6878947","YoungKeun Bok","KR","5","176","1867","https://www.youtube.com/watch?v=hIneAkerdis","true","90","https://www.italki.com/en/teacher/6878947","Let's study Korean comfortably and happily with me !!"
"italki","9517092","Natasha","RU","5","120","2234","https://www.youtube.com/watch?v=CWBSBO6GIZ0","true","90","https://www.italki.com/en/teacher/9517092","🧑‍🏫 Certified, patient teacher who loves structure and works with all levels 📚✨"
"italki","13085770","Stephen Green","CA","5","368","1296","https://www.youtube.com/watch?v=wjkRomk3NYs","true","90","https://www.italki.com/en/teacher/13085770","Certified English teacher with 18 years experience teaching students of all levels."
"italki","8659576","Visual Method⭐Romain","FR","5","151","2915","https://www.youtube.com/watch?v=VyZiIT3buDo","true","90","https://www.italki.com/en/teacher/8659576","My visual Method focuses on teaching you to SPEAK! Class time is not used for writing."
"italki","9390085","Amanda Ximenes- KIDS","US","5","260","4550","https://www.youtube.com/watch?v=KsMyKPNIK0U","true","90","https://www.italki.com/en/teacher/9390085","🌟ENGLISH TEACHER FOR KIDS🌟 TEFL & Early Childhood Education Certified 🌟"
"italki","3967804","Pablo Ibáñez","ES","5","382","3787","https://www.youtube.com/watch?v=yEoT9WiQyII","true","90","https://www.italki.com/en/teacher/3967804","On holidays from 21st Dec. to 12th Jan. 🎅🤶🎄"
"italki","8714709","Cristian Jara","CO","5","517","6107","https://www.youtube.com/watch?v=g3xIet4a1oA","false","90","https://www.italki.com/en/teacher/8714709",""
"italki","9272900","Viridiana","MX","5","499","4405","https://www.youtube.com/watch?v=UKLYo70pQyk","true","90","https://www.italki.com/en/teacher/9272900","Profesor de Inglés y  Español con experiencia para viajar, gramatical, conversacional, y examenes."
"italki","7332665","Mahdi Birjandi ⭐⭐⭐⭐⭐","IR","5","161","1800","https://www.youtube.com/watch?v=1nVXp7WxBq8","true","90","https://www.italki.com/en/teacher/7332665","Professional Farsi (Persian) teacher on Italki"
"italki","7076598","Alex G","CA","5","437","4642","https://www.youtube.com/watch?v=JmwHeveQt40","true","90","https://www.italki.com/en/teacher/7076598","Certified ELT | Conversation & Communication-focused Language/Culture Learning"
"italki","3749844","Karina Cordones","VE","5","1747","10868","https://www.youtube.com/watch?v=te60j0L0Nqo","false","90","https://www.italki.com/en/teacher/3749844",""
"italki","9999639","Katherine Delgado","MX","4.9","3518","14852","https://www.youtube.com/watch?v=BEslg1tKpBA","false","90","https://www.italki.com/en/teacher/9999639",""
"italki","7161709","Mandana","FR","5","168","3101","https://www.youtube.com/watch?v=2OPciW6vYxs","true","90","https://www.italki.com/en/teacher/7161709","Certified native french teacher"
"italki","7236252","✨ Esme ✨","MX","5","986","6493","https://www.youtube.com/watch?v=M09KU-_BKgI","false","90","https://www.italki.com/en/teacher/7236252","🌟 Proud Oaxacan 🇲🇽 | 10 Years Teaching Experience | Fun & Dynamic Classes | Results in 5 Lessons!"
"italki","4799329","Urvashi","IN","5","513","9321","https://www.youtube.com/watch?v=SmXYme3w-4c","false","90","https://www.italki.com/en/teacher/4799329","Hindi & English Teacher with an online teaching experience of 9000+ lessons"
"italki","10912006","Zdeňka","CZ","5","566","5957","https://www.youtube.com/watch?v=y24lks9tNdg","false","90","https://www.italki.com/en/teacher/10912006","Kind tutor with six years of experience"
"italki","8588012","Edson Domingos🇬🇧🇺🇸","MZ","5","900","4693","https://www.youtube.com/watch?v=KBygajnlM70","false","85","https://www.italki.com/en/teacher/8588012","Certified English & Portuguese Teacher | Helping You Speak with Confidence ✅"
"italki","6176501","Nicole","CA","5","172","893","https://www.youtube.com/watch?v=Ib9PtDtSlYU","true","85","https://www.italki.com/en/teacher/6176501","Certified English teacher from Canada CELTA, TEFL, and Bachelor's| Kids, Adults, and Teens"
"italki","4872031","Julia G","BR","5","808","4139","https://www.youtube.com/watch?v=OckIEQ3YGhM","false","85","https://www.italki.com/en/teacher/4872031","Portuguese and English tutor passionate about language learning."
"italki","8869702","Julie","US","5","246","6078","https://www.youtube.com/watch?v=KYMtixORx8M","false","85","https://www.italki.com/en/teacher/8869702","TEFL Certified with 5 years of teaching within the public school system & 2 years as a private tutor"
"italki","8477180","Karim Moumni","MA","5","436","6439","https://www.youtube.com/watch?v=kDe4esP0-pI","false","85","https://www.italki.com/en/teacher/8477180",""
"italki","11989977","Jes Canada A1 - C2","CA","4.9","958","4704","https://www.youtube.com/watch?v=NZxselAJK4I","false","85","https://www.italki.com/en/teacher/11989977","Smart Learning for Fast Results — No Struggle, Just Progress"
"italki","7732308","Bianca Lala","RO","5","582","3667","https://www.youtube.com/watch?v=j3bgxzVOOiA","false","85","https://www.italki.com/en/teacher/7732308","Polyglot, Salesperson and Comedian"
"italki","12824720","Aparna Bharti","IN","5","525","3331","https://www.youtube.com/watch?v=U-bpcxPlKVM","false","85","https://www.italki.com/en/teacher/12824720","English & Hindi teaching experience of over 3 years"
"italki","7203246","Radjwa","DZ","5","580","3047","https://www.youtube.com/watch?v=8VWhkQgtPPQ","false","85","https://www.italki.com/en/teacher/7203246","5 years teaching experience"
"italki","7560699","Kate","GB","5","127","761","https://www.youtube.com/watch?v=MOa3o0xd1gY","true","85","https://www.italki.com/en/teacher/7560699","Friendly Certified Tutor| General English | Conversation | Business 6年多中英文教學經歷"
"italki","9288120","Anastasia 아나스타샤","FR","5","587","2981","https://www.youtube.com/watch?v=3I4gEKkSc-o","false","85","https://www.italki.com/en/teacher/9288120","Professeur de Conversation Natif"
"italki","6584938","Maxime Motard","FR","5","517","1752","https://www.youtube.com/watch?v=ih9UidVNux4","false","85","https://www.italki.com/en/teacher/6584938",""
"italki","8252349","Kohei","JP","5","702","3483","https://www.youtube.com/watch?v=BsSzV_MdLhI","false","85","https://www.italki.com/en/teacher/8252349","Top 1% of Japanese Tutors in 2022 🐅"
"italki","3166524","Celine せりーぬ٩( 'ω' )و","JP","5","587","2776","https://www.youtube.com/watch?v=xQn1SqS0WY4","false","85","https://www.italki.com/en/teacher/3166524",""
"italki","6668106","⭐ Michael ⭐","FR","5","438","9593","https://www.youtube.com/watch?v=yAiPtkRDtIk","false","85","https://www.italki.com/en/teacher/6668106","Let's talk about what you like, improve your french and have fun ;)"
"italki","6965536","Meghan","ZA","4.9","907","4610","https://www.youtube.com/watch?v=LAkVsHyfIzg","false","85","https://www.italki.com/en/teacher/6965536","Qualified |Affordable| Clear accent| 5 years experience!"
"italki","8289623","Simona 🌻","DE","5","446","7219","https://www.youtube.com/watch?v=vkKMWECobBk","false","85","https://www.italki.com/en/teacher/8289623","Supportive German Tutor since 2021 | Conversation-Based Learning for Real Progress"
"italki","8344034","Sandra Cisneros","EC","5","1021","4701","https://www.youtube.com/watch?v=t4IjGrIeo4k","false","85","https://www.italki.com/en/teacher/8344034","Más de 4000 clases de experiencia ayudando a mejorar y aprender español rápidamente"
"italki","10720782","Полина (Polina)","RU","5","117","983","https://www.youtube.com/watch?v=TiXJQNAjJak","true","85","https://www.italki.com/en/teacher/10720782","Speak like Russian with a Master's degree Russian teacher"
"italki","4111902","Abdo","EG","5","148","5327","https://www.youtube.com/watch?v=bWWYoxy8HtQ","false","85","https://www.italki.com/en/teacher/4111902","""He who knows no foreign languages knows nothing of his own."" ― Johann Wolfgang von Goethe"
"italki","8549663","Franziska","DE","5","530","3025","https://www.youtube.com/watch?v=93IVixy4NeA","false","85","https://www.italki.com/en/teacher/8549663",""
"italki","4872733","Andrés Di Domenico","VE","5","65","1114","https://www.youtube.com/watch?v=zfuDcIM-7co","true","85","https://www.italki.com/en/teacher/4872733","Profesor Profesional de Español con más de 6 años de experiencia"
"italki","14431708","Yulia","UA","5","358","7172","https://www.youtube.com/watch?v=RDd2dz7g8V8","false","85","https://www.italki.com/en/teacher/14431708","Let's practice Ukrainian together!"
"italki","7507562","Zack","CA","5","314","5634","https://www.youtube.com/watch?v=FdIZLSFIQNs","false","85","https://www.italki.com/en/teacher/7507562",""
"italki","14449060","Phạm Yang","VN","5","497","5989","https://www.youtube.com/watch?v=rY8p7520Qys","false","85","https://www.italki.com/en/teacher/14449060","Learn what you need, at your own pace. / Professional & Flexible & Patient"
"italki","4202152","Moisés Durán","SV","5","379","7591","https://www.youtube.com/watch?v=oRGHwbFj5hI","false","85","https://www.italki.com/en/teacher/4202152",""
"italki","1138564","Bennett","US","5","404","6013","https://www.youtube.com/watch?v=39iarSB5I-8","false","85","https://www.italki.com/en/teacher/1138564","Learn more online than at a prestigious university, as many have discovered (the hard way)."
"italki","3642020","Ian clark","GB","5","695","2715","https://www.youtube.com/watch?v=-8SqxTOCVsM","false","85","https://www.italki.com/en/teacher/3642020","My mission is to stop you sounding like a robot and become the beautiful version of your true self."
"italki","9514893","Eva W","CN","5","481","5815","https://www.youtube.com/watch?v=uJwKfCEA45U","false","85","https://www.italki.com/en/teacher/9514893","🏆Mandarin Certificate | Authentic Accent|Immersive Learning🏆"
"italki","6379833","Teacher Marilyn","ZA","5","375","8554","https://www.youtube.com/watch?v=l2kFifypcac","false","85","https://www.italki.com/en/teacher/6379833","Enjoy great lessons with this South African tutor while you learn English or Afrikaans!"
"italki","13365066","Isaac Gabriel (艾萨克 )","IN","4.9","1038","4047","https://www.youtube.com/watch?v=8hBiKr4HbNw","false","85","https://www.italki.com/en/teacher/13365066","和我一起提高你的口语和对话技巧  Improve your speaking and conversation skills with me"
"italki","2414611","Silvia C.","IT","5","537","2765","https://www.youtube.com/watch?v=BaqisjOqHtk","false","85","https://www.italki.com/en/teacher/2414611","4 years and 1158 hours teaching experience on ITALKI - Funny, patient and Passionate"
"italki","24337453","Kaho","JP","5","91","1047","https://www.youtube.com/watch?v=BTCES4Hd0nY","true","85","https://www.italki.com/en/teacher/24337453","🇫🇷 Experte en japonais pour FRANCOPHONES ⚡️Expérience au Lycée Français International de Tokyo⚡️"
"italki","9170648","AOI （あおい）","JP","5","534","3100","https://www.youtube.com/watch?v=leWDQ0IpQyY","false","85","https://www.italki.com/en/teacher/9170648","たくさん話せる！100％日本語だけの会話レッスン（中級〜上級向け）"
"italki","5170563","Yoshito Hiroi","JP","5","839","4766","https://www.youtube.com/watch?v=L_tVjl4fIyQ","false","85","https://www.italki.com/en/teacher/5170563",""
"italki","8898872","TOMOKI","JP","5","602","3073","https://www.youtube.com/watch?v=DR_HXa9AATE","false","85","https://www.italki.com/en/teacher/8898872","Let's enjoy studying Japanese!"
"italki","17630108","Pronunciation Andria","US","5","116","740","https://www.youtube.com/watch?v=MejLUmary-U","true","85","https://www.italki.com/en/teacher/17630108","English Pronunciation Mastery: No More Repeating Yourself - Thousands of Successes!"
"italki","11380038","Asta⭐️⭐️⭐️⭐️⭐️","CM","5","918","3094","https://www.youtube.com/watch?v=tJ-64OnjRZg","false","85","https://www.italki.com/en/teacher/11380038","French Teacher ⭐️⭐️⭐️⭐️⭐️with over 3 years of experience for Kids, teenagers and adults A1 to C2.😊"
"italki","9013197","Lindsay","CN","5","366","5789","https://www.youtube.com/watch?v=FQDlY8tFzzA","false","85","https://www.italki.com/en/teacher/9013197","Bilingual Teacher & Language Bridge Builder , Patient and Experienced Chinese Teacher"
"italki","16716462","Tzuf - All levels","IL","5","155","916","https://www.youtube.com/watch?v=NYQJKN3Y6KI","true","85","https://www.italki.com/en/teacher/16716462","Over 7 years of teaching experience to every level. Patient, supportive and let's get started !"
"italki","22039384","Eja","US","5","189","947","https://www.youtube.com/watch?v=3cRAAT2liyU","true","85","https://www.italki.com/en/teacher/22039384","🇺🇸 Native English Professor 🌟 Conversation | Business and Interview |Accent Reduction"
"italki","8212540","Richelle Dupuis","CA","4.9","158","852","https://www.youtube.com/watch?v=TLQ2h9CEXz4","true","85","https://www.italki.com/en/teacher/8212540","Licensed professional ESL teacher with extensive experience teaching both children and adults."
"italki","7170423","Giski","BW","5","833","4216","https://www.youtube.com/watch?v=opF77EaSofU","false","85","https://www.italki.com/en/teacher/7170423","Your friendly neighborhood Giski"
"italki","1670649","Mike","NL","5","688","4752","https://www.youtube.com/watch?v=SZXV8nd-2Hg","false","85","https://www.italki.com/en/teacher/1670649",""
"italki","6086760","Yahel","AR","5","51","1066","https://www.youtube.com/watch?v=LSiAPDfKE1s","true","85","https://www.italki.com/en/teacher/6086760","Profesora y traductora de Francés de todos los niveles con más de 9 años de experiencia."
"italki","8564475","Valentina Ospina","CO","5","810","4337","https://www.youtube.com/watch?v=_XWKtT0k-s8","false","85","https://www.italki.com/en/teacher/8564475",""
"italki","8680699","Sandra Abadia","CO","5","486","5743","https://www.youtube.com/watch?v=af1lZt9UhPI","false","85","https://www.italki.com/en/teacher/8680699","Learn Latin Spanish with Sandra.. your Latina teacher... personalized classes focused on you. 🤗"
"italki","10752035","MIYAKO","JP","5","574","3324","https://www.youtube.com/watch?v=AkSDarcagF0","false","85","https://www.italki.com/en/teacher/10752035","Let's have fun talking together. I will type correct phrases while talking."
"italki","7861123","Maria Español Fácil","MX","5","507","4707","https://www.youtube.com/watch?v=pBf-ar8G80Y","false","85","https://www.italki.com/en/teacher/7861123","Friend and Teacher to my students.  Learn without stress. Senior-friendly instructor."
"italki","8735100","Nicole","CZ","5","559","4960","https://www.youtube.com/watch?v=Tg8zyVKmf34","false","85","https://www.italki.com/en/teacher/8735100","🪅A tutor with a modern, personalized, and effective teaching approach."
"italki","3666358","Johannes Dietvorst","NL","5","642","4498","https://www.youtube.com/watch?v=Pq0YbA38jwo","false","85","https://www.italki.com/en/teacher/3666358","Experienced Dutch teacher that helped over 550 people pass their integration exams + NT1/2!"
"italki","7564809","Malcolm","CA","5","709","3422","https://www.youtube.com/watch?v=0oLw7wH_YjI","false","85","https://www.italki.com/en/teacher/7564809","Native English/French bilingual. Conversation, slang, books, poetry. Ask me anything!"
"italki","11240915","English with Avela","ZA","4.9","759","3677","https://www.youtube.com/watch?v=W7wljLOtVfc","false","85","https://www.italki.com/en/teacher/11240915","TEFL certified ESL teacher"
"italki","8024923","Tomoko OKADA","JP","5","71","1530","https://www.youtube.com/watch?v=D9jXMWxts7I","true","85","https://www.italki.com/en/teacher/8024923",""
"italki","7205382","Maryam","DE","5","468","5637","https://www.youtube.com/watch?v=L31v6RiVhb8","false","85","https://www.italki.com/en/teacher/7205382","Experienced German Teacher for German Conversations (B1-C2)/Medical Doctors/Grammar Topics"
"italki","9182037","Miyabi","JP","5","540","4106","https://www.youtube.com/watch?v=9cF75eoIQBI","false","85","https://www.italki.com/en/teacher/9182037","An enthusiastic and friendly Japanese tutor with 7 years of teaching experience."
"italki","10857866","Elijah Everett","GB","5","595","4083","https://www.youtube.com/watch?v=1QVLOYbN7B0","false","85","https://www.italki.com/en/teacher/10857866",""
"italki","7016821","李子木 Lǐ Zǐmù","CN","5","432","6165","https://www.youtube.com/watch?v=9k9RtlsZWS8","false","85","https://www.italki.com/en/teacher/7016821","✅Kids/Adults ✅Beginner/Intermediate/Advanced"
"italki","7343323","Alexandre 压力山大","FR","5","869","3807","https://www.youtube.com/watch?v=RCeqmrGaD2Y","false","85","https://www.italki.com/en/teacher/7343323","Your French, top of the range. Personalized, effective and made to last."
"italki","12388250","Kanykei","KG","5","479","5274","https://www.youtube.com/watch?v=KztVlBW8I1M","false","85","https://www.italki.com/en/teacher/12388250","Certified Russian teacher with a passion for language learning)"
"italki","8615434","Vanessa Vasquez Lopez","CA","5","1124","4615","https://www.youtube.com/watch?v=YoEo4XcbJTU","false","85","https://www.italki.com/en/teacher/8615434","French- Canadian tutor  & Certified special need educator"
"italki","3715397","Ziyu Wang","CN","5","547","2415","https://www.youtube.com/watch?v=UQv9DKXU7hM","false","85","https://www.italki.com/en/teacher/3715397","Certified Chinese teacher with 6 years experience"
"italki","10174506","Sara","MA","4.9","680","2427","https://www.youtube.com/watch?v=OSbxx3i_6d0","false","85","https://www.italki.com/en/teacher/10174506",""
"italki","10096248","KENTO MAEDA","JP","5","624","2069","https://www.youtube.com/watch?v=sAkRleZbMOY","false","85","https://www.italki.com/en/teacher/10096248",""
"italki","6970256","Rosa","ES","5","183","977","https://www.youtube.com/watch?v=jusIVd2JF7A","true","85","https://www.italki.com/en/teacher/6970256","✅ Prácticas  Conversación Español  Y ✅ ""Médico"" - Español en PSICOLOGÍA y Otras Ciencias de la Salud"
"italki","7196118","rita","CN","5","81","1242","https://www.youtube.com/watch?v=-Lo_SIErYXA","true","85","https://www.italki.com/en/teacher/7196118",""
"italki","6521535","Lambert Girardin","CA","5","626","4628","https://www.youtube.com/watch?v=GPKgmE4O2Fk","false","85","https://www.italki.com/en/teacher/6521535","Canadian Army Officer, B.A in Political Science and History, Quadrilingual and Experienced tutor."
"italki","10585688","Ticia ⭐️⭐️⭐️⭐️⭐️","CM","5","574","2531","https://www.youtube.com/watch?v=6M--iUAXErw","false","85","https://www.italki.com/en/teacher/10585688","Best way to learn French quickly and in a friendly way. More than 4 years now🎉. Join the team."
"italki","8184931","Alexandre Laprise","CA","5","568","3744","https://www.youtube.com/watch?v=1kWIO_M5R_Q","false","85","https://www.italki.com/en/teacher/8184931","Québécisateur"
"italki","26034466","Alicia","DE","4.9","525","2338","https://www.youtube.com/watch?v=Cyg-UVWV3ZU","false","85","https://www.italki.com/en/teacher/26034466","Get fluent soon in German  All Levels from A1-C2"
"italki","24996474","Vanessa","GB","5","113","826","https://www.youtube.com/watch?v=2IghYvWXC5c","true","85","https://www.italki.com/en/teacher/24996474","TEFL certified - Learn to THINK in ENGLISH! 🧠"
"italki","12554725","Dena","GR","5","107","602","https://www.youtube.com/watch?v=Vy73zyhgul8","true","85","https://www.italki.com/en/teacher/12554725","Greek Philology Graduate from the Aristotle University of Thessaloniki"
"italki","9620158","Ali Hmadi","LB","5","596","4816","https://www.youtube.com/watch?v=ZIx0dxajn0o","false","85","https://www.italki.com/en/teacher/9620158","Experienced standard Arabic teacher , Levantine , and Islamic studies for 3 years ."
"italki","6209628","Elly","PH","4.9","795","2221","https://www.youtube.com/watch?v=nq9Uoqjhonw","false","85","https://www.italki.com/en/teacher/6209628","🌟 Licensed Professional Teacher|  TEFL-Certified ESL Educator | 🎓 6+ Years Teaching Experience  📚"
"italki","4753671","Sophia Lee","KR","5","83","2979","https://www.youtube.com/watch?v=9-wH-LIi_zs","true","85","https://www.italki.com/en/teacher/4753671","🍀♥️👍  To Meet Your Needs, Get the Best Help from a reliable teacher experienced over 15 years!!"
"italki","12427321","Marina","BO","5","528","4962","https://www.youtube.com/watch?v=GRPaSzvz-54","false","85","https://www.italki.com/en/teacher/12427321","🎓 Tutora con 3 años de experiencia ✍️ Español fácil, útil y divertido 😊"
"italki","19636924","Britney Sewell","US","5","145","960","https://www.youtube.com/watch?v=neO9xH5ZizE","true","85","https://www.italki.com/en/teacher/19636924","Let's talk! Conversational fluency lessons from an experienced educator."
"italki","6639665","Tutor Saul","MX","5","379","9401","https://www.youtube.com/watch?v=NFUeFjsNMQw","false","85","https://www.italki.com/en/teacher/6639665","SuperTutor de español con más de 6 años y  9,000 clases de experiencia!! 🙂🙂🙂"
"italki","12108449","Émilie 🐒🍃","FR","5","759","4526","https://www.youtube.com/watch?v=02a2KkD1fKU","false","85","https://www.italki.com/en/teacher/12108449","Friendly french native speaker teacher offers quality 1-on-1 lesson"
"italki","8871234","Emilia","US","4.9","568","4189","https://www.youtube.com/watch?v=BMtL6wy0PTA","false","85","https://www.italki.com/en/teacher/8871234","Qualified English Teacher with Seven Years of Experience - Children/Adults"
"italki","7048976","Terry","ZA","5","439","12633","https://www.youtube.com/watch?v=rjJuZ5AegkA","false","85","https://www.italki.com/en/teacher/7048976","Friendly, professional teacher! Feel comfortable and relaxed speaking English!"
"italki","10845143","Abdoul  Adam⭐️","CM","4.9","751","4098","https://www.youtube.com/watch?v=7HivGGzIk1s","false","85","https://www.italki.com/en/teacher/10845143","⭐️Master French: Prepare for TCF, TEF, and DELF Exams with an Expert!⭐️🇨🇲🇨🇦🇺🇸🇫🇷"
"italki","8471767","Ché","ZA","5","682","4201","https://www.youtube.com/watch?v=fgnKantq1Kk","false","85","https://www.italki.com/en/teacher/8471767","5 years of experience in helping students improve their conversation skills. Let's have a chat!"
"italki","7283525","Satu","FI","5","99","1121","https://www.youtube.com/watch?v=HQRwC3rQ8u8","true","85","https://www.italki.com/en/teacher/7283525","Multilingual Qualified Teacher | Special lessons for geeks! | open & patient"
"italki","8673615","Renee","BB","5","99","589","https://www.youtube.com/watch?v=8uz_kIsibU0","true","80","https://www.italki.com/en/teacher/8673615","Business English Coach for Professional Communication| Career, Interviews & Confident Conversation"
"italki","7436569","Estevam Fortunato","BR","5","648","7188",,"true","80","https://www.italki.com/en/teacher/7436569","Linguist and professional teacher with over 10 years of teaching experience."
"italki","11013811","Nicholas Danis","CA","5","928","7699",,"true","80","https://www.italki.com/en/teacher/11013811","Certified English teacher with over 10 years of experience - Learn English in 6 months!"
"italki","11599146","Benedict Atchley","US","5","50","802","https://www.youtube.com/watch?v=xVtgrmGFhpg","true","80","https://www.italki.com/en/teacher/11599146","TESOL Certified English teacher and Latin teacher with ~10 years of online experience."
"italki","9944477","Keegan Gouldie","ZA","5","413","3417","https://www.youtube.com/watch?v=URwXBaKzP0s","false","80","https://www.italki.com/en/teacher/9944477",""
"italki","23065309","Esther","NG","5","140","251","https://www.youtube.com/watch?v=pGRbNcwbjp4","true","80","https://www.italki.com/en/teacher/23065309","Certified English teacher with over seven years experience"
"italki","7544722","Maitri","IN","5","249","4114","https://www.youtube.com/watch?v=fCN6wo6GqOI","false","80","https://www.italki.com/en/teacher/7544722","Learn to speak with tender, love, and care"
"italki","8875491","Kirill Makarov","RU","5","499","5125","https://www.youtube.com/watch?v=6yBp2vxSKkY","false","80","https://www.italki.com/en/teacher/8875491","I am certified professional Russian language teacher for adults and kids"
"italki","8896541","Egzon Hoxha Official","AL","5","231","1545","https://www.youtube.com/watch?v=NWRch8TThlg","false","80","https://www.italki.com/en/teacher/8896541","Certified TESOL&TEFL teacher with over 4 years experience"
"italki","10652686","Teacher Nthabi","BW","5","372","1428","https://www.youtube.com/watch?v=tCD5WSqwFa4","false","80","https://www.italki.com/en/teacher/10652686","Interactive Tutor Specialising in Conversational Skills"
"italki","3849873","Candice IELTS","ZA","4.9","285","491","https://www.youtube.com/watch?v=u6DIbySF9gM","true","80","https://www.italki.com/en/teacher/3849873","I have taught 1000 lessons online and helped many students pass IELTS and CAE!"
"italki","7486812","Chriss","RO","5","266","2966","https://www.youtube.com/watch?v=l2scOU3J-5A","false","80","https://www.italki.com/en/teacher/7486812","Certified Romanian teacher / Online English teacher - 10 years of online experience"
"italki","3757794","yannick","FR","5","216","1729","https://www.youtube.com/watch?v=UU3UVdYwtLM","false","80","https://www.italki.com/en/teacher/3757794","Professeur avec 20 ans d'expériences dans l'enseignement."
"italki","18980635","English with Naila","GB","5","58","780","https://www.youtube.com/watch?v=HrJNnTgg4Uo","true","80","https://www.italki.com/en/teacher/18980635","I Create a Safe, Supportive Space to Build Your English Confidence"
"italki","5273058","Ruslan","AZ","5","203","2052","https://www.youtube.com/watch?v=Jd5L1C7KYIY","false","80","https://www.italki.com/en/teacher/5273058",""
